Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Hon.	Radewagen	Aumua Amata Coleman		O	AQ00	2021	5/16/2022	10048637
	Ragge	Claire		C	CA33	2021	4/1/2022	10044695
	Rambaransingh	Mahendranath Troy		C	FL10	2021	10/22/2021	10043909
	Ramirez	Delia		C	IL03	2021	3/7/2022	10044674
	Ramirez	Delia		X	IL03	2021	1/10/2022	8218531
	Ramirez	Ruben		C	TX15	2021	1/29/2022	10044483
Ms.	Ramirez	Tina Marie		C	VA07	2021	8/19/2021	10042630
	Ramos Debarros	Brittany		C	NY11	2021	6/21/2023	10055157
	Ramsey	Mark		C	TX38	2021	2/1/2022	10044446
	Rar	Rostislav		C	NY20	2021	8/9/2021	10042704
Hon.	Raskin	Jamie		O	MD08	2021	8/3/2022	10047665
Hon.	Raskin	Jamie		P	MD08	2021	8/13/2021	20019320
Hon.	Raskin	Jamie		X	MD08	2021	5/16/2022	30017189
Ms.	Rayner	Michele K.		C	FL13	2021	10/11/2021	10041310
Ms.	Rayner	Michele K.		X	FL13	2021	7/19/2021	30014984
Mr.	Rebresh	Michael Stephan		A	IL16	2021	8/17/2021	10043513
Mr.	Rebresh	Michael Stephan		C	IL16	2021	8/11/2021	10042965
	Recile	Rudy		C	CA00	2021	8/14/2021	10043423
	Recile	Rudy		X	CA00	2021	8/23/2021	30015049
	Recotta	James P.		C	NY23	2021	6/20/2021	10041003
	Rector	Christopher D.		C	TX12	2021	6/9/2021	10040843
	Redden	Savanna		C	OH01	2021	6/27/2021	10041018
	Redden	Savanna		D	OH01	2021	4/13/2021	40003153
Mr.	Reece	Michael		C	GA08	2021	11/24/2021	10044115
Hon.	Reed	Tom		O	NY23	2021	5/13/2022	10048576
	Reiss	Jonathan		C	CA36	2021	10/12/2021	10043877
	Remillard	Joshua		C	NC11	2021	5/17/2021	8218038
Hon.	Reschenthaler	Guy Mr		O	PA14	2021	8/8/2022	10047968
Hon.	Reschenthaler	Guy Mr		X	PA14	2021	5/11/2022	30016830
	Reuter	Kimberly Ann Clark		D	GA10	2021	4/21/2021	40003161
	Revis	Christopher John		W	TX08	2021	6/16/2021	7817
	Reynolds	Conrad E.		C	AR02	2021	12/31/2021	10044307
	Reynolds	Derral		C	MO07	2021	5/29/2021	10040707
Hon.	Rice	Kathleen		O	NY04	2021	5/16/2022	10047843
Hon.	Rice	Tom		O	SC07	2021	5/3/2022	10047199
	Richards	Matt		X	GA10	2021	9/13/2021	30015063
Hon.	Richmond	Cedric L.		E	LA02	2021	2/11/2021	8217855
	Rider	Erin Christine		C	UT02	2021	11/17/2021	10044039
	Riley	Josh		A	NY22	2021	5/17/2022	10049343
	Riley	Josh		C	NY22	2021	3/15/2022	10044549
	Riley	Josh		X	NY22	2021	12/7/2021	8218486
	Rivera	Luis Enrique		C	VA03	2021	1/2/2022	10044313
	Rizzo	Phil		A	NJ11	2021	5/16/2022	10049254
	Rizzo	Phil		C	NJ11	2021	4/8/2022	10044295
	Rizzo	Phil		X	NJ11	2021	1/3/2022	30015225
	Roberson	Charles Brent		C	NC02	2021	4/15/2022	10044319
	Roberson	Charles Brent		X	NC02	2021	1/21/2022	30015250
Hon.	Roberson	Sandy Saunders	Jr.	C	NC02	2021	1/31/2022	10044317
	Roberts	John		C	AL05	2021	11/22/2021	10044058
	Roberts	John		X	AL05	2021	9/15/2021	8218350
	Robertson	Al		D	FL04	2021	8/3/2021	40003230
	Robertson	Mark Steven		C	NV03	2021	4/28/2021	10039768
	Robinson	Brian Jeffrey		C	NY10	2021	9/15/2021	10043700
Hon.	Roby	Martha		T	AL02	2021	7/21/2021	10039499
Hon.	Roby	Martha		X	AL02	2021	2/2/2021	30011641
	Roca	Mariela		A	MD08	2021	11/8/2021	10044008
	Roca	Mariela		C	MD08	2021	11/8/2021	10042800
	Roca	Mariela		X	MD08	2021	8/23/2021	30015020
	Rocellerpitts	Angeigh Jeannean		C	TX30	2021	5/14/2021	10040424
Mr.	Rocha	Jon		C	MI06	2021	5/13/2021	10040399
	Rocha	Joseph C.		C	CA50	2021	11/1/2021	10042433
	Rocha	Joseph C.		X	CA50	2021	8/18/2021	30015009
	Rodermund	Jon Travis		C	TX06	2021	4/16/2021	10039694
	Rodermund	Jon Travis		D	TX06	2021	3/31/2021	40003149
Hon.	Rodgers	Cathy McMorris		A	WA05	2021	5/11/2023	10053622
Hon.	Rodgers	Cathy McMorris		O	WA05	2021	7/12/2022	10045005
Hon.	Rodgers	Cathy McMorris		X	WA05	2021	5/16/2022	30017201
Mr.	Rodriguez	Christopher		C	CA49	2021	7/4/2021	10041208
	Rodriguez	Eduardo R.		C	TX35	2021	2/12/2022	10044472
	Rodriguez	Lucia S.		W	TX02	2021		8217932
	Roe	Ann		C	WI01	2021	8/26/2021	10043507
	Roe	Ann		X	WI01	2021	9/15/2021	8218351
Hon.	Roe	David P.		T	TN01	2021	12/7/2021	8218492
Hon.	Rogers	Harold Dallas		O	KY05	2021	5/16/2022	8218868
Hon.	Rogers	Harold Dallas		P	KY05	2021	2/10/2021	8217844
Hon.	Rogers	Harold Dallas		P	KY05	2021	4/1/2021	8217925
Hon.	Rogers	Harold Dallas		P	KY05	2021	4/1/2021	8217926
Hon.	Rogers	Harold Dallas		P	KY05	2021	6/11/2021	8218108
Hon.	Rogers	Harold Dallas		P	KY05	2021	7/2/2021	8218139
Hon.	Rogers	Harold Dallas		P	KY05	2021	8/13/2021	8218262
Hon.	Rogers	Harold Dallas		P	KY05	2021	9/27/2021	8218372
Hon.	Rogers	Harold Dallas		P	KY05	2021	9/27/2021	8218373
Hon.	Rogers	Harold Dallas		P	KY05	2021	9/27/2021	8218374
Hon.	Rogers	Harold Dallas		P	KY05	2021	10/27/2021	8218414
Hon.	Rogers	Harold Dallas		P	KY05	2021	12/2/2021	8218481
Hon.	Rogers	Harold Dallas		P	KY05	2021	12/21/2021	8218507
Hon.	Rogers	Mike		O	AL03	2021	7/27/2022	8219118
Hon.	Rogers	Mike		X	AL03	2021	6/7/2022	8218949
	Rollins	Will		C	CA42	2021	11/22/2021	10044022
	Ronning	Penny		C	MT00	2021	12/17/2021	10044208
Hon.	Rooney	Francis		T	FL19	2021	2/3/2021	8217834
Mrs.	Rosario	Angelina Sigala		A	CA10	2021	8/28/2022	10050332
Mrs.	Rosario	Angelina Sigala		A	CA10	2021	1/13/2023	10050757
Mrs.	Rosario	Angelina Sigala		A	CA10	2021	1/13/2023	10050758
Hon.	Rose	John W.		O	TN06	2021	9/13/2022	10048922
Hon.	Rose	John W.		X	TN06	2021	5/15/2022	30017162
	Rose	Max		A	NY11	2021	5/15/2022	10048870
	Rose	Max		C	NY11	2021	5/4/2022	10044325
	Rose	Max		X	NY11	2021	1/10/2022	30015239
Hon.	Rose	Max		T	NY11	2021	2/2/2021	10039490
Hon.	Rosendale	Matt M.	Sr.	O	MT00	2021	5/11/2022	10048167
	Ross	Deborah K.		P	NC02	2021	1/24/2021	20018072
Hon.	Ross	Deborah K.		O	NC02	2021	5/14/2022	10047719
Hon.	Ross	Deborah K.		P	NC02	2021	4/30/2021	20018659
Hon.	Rouda	Harley E.	Jr	A	CA48	2021	11/10/2021	10044020
Hon.	Rouda	Harley E.	Jr	C	CA48	2021	11/10/2021	10043740
Hon.	Rouda	Harley E.	Jr	P	CA48	2021	5/26/2021	8218062
Hon.	Rouda	Harley E.	Jr	T	CA48	2021	5/4/2021	10039455
Hon.	Rouda	Harley E.	Jr	X	CA48	2021	1/22/2021	30011636
Hon.	Rouda	Harley E.	Jr	X	CA48	2021	9/15/2021	8218352
Hon.	Rouzer	David		A	NC07	2021	5/15/2023	10054681
Hon.	Rouzer	David Cheston		O	NC07	2021	5/16/2022	10048761
Hon.	Rouzer	David Cheston		P	NC07	2021	8/12/2021	20019312
Hon.	Rouzer	David Cheston		P	NC07	2021	8/30/2021	20019395
Hon.	Rouzer	David Cheston		P	NC07	2021	12/13/2021	20020006
Hon.	Roy	Chip		O	TX21	2021	5/16/2022	10048901
Hon.	Roybal-Allard	Lucille		O	CA40	2021	5/24/2022	10046101
Hon.	Roybal-Allard	Lucille		X	CA40	2021	4/14/2022	30016354
Hon.	Ruiz	Raul		O	CA36	2021	8/12/2022	10050074
Hon.	Ruiz	Raul		X	CA36	2021	6/7/2022	8218946
	Rupert	Charles V.		C	GA10	2021	6/28/2021	10041116
Hon.	Ruppersberger	C. A. Dutch		O	MD02	2021	5/16/2022	10047017
Hon.	Rush	Bobby L.		O	IL01	2021	5/11/2022	10047365
	Russo	Allison		C	OH15	2021	7/6/2021	10040763
	Russo	Allison		X	OH15	2021	6/17/2021	30014939
Hon.	Rutherford	John		A	FL04	2021	7/25/2023	10055383
Hon.	Rutherford	John		O	FL04	2021	5/16/2022	10046752
Hon.	Rutherford	John		P	FL04	2021	2/2/2021	20018123
Hon.	Rutherford	John		P	FL04	2021	2/2/2021	20018124
Hon.	Rutherford	John		P	FL04	2021	3/8/2021	20018350
Hon.	Rutherford	John		P	FL04	2021	11/19/2021	20019858
Hon.	Ryan	Tim		O	OH13	2021	5/16/2022	10047575
	Sabatini	Anthony		A	FL11	2021	5/15/2021	10040476
	Sabatini	Anthony		C	FL11	2021	5/15/2021	10040468
Hon.	Sablan	Gregorio Kilili Camacho		O	MP00	2021	6/13/2022	10046493
Hon.	Sablan	Gregorio Kilili Camacho		X	MP00	2021	5/16/2022	30017324
	Saine	Lori A.		C	CO08	2021	1/1/2022	10044201
	Salas	Rudy		A	CA21	2021	3/7/2022	10044654
	Salas	Rudy		C	CA21	2021	2/14/2022	10043952
	Salas	Rudy		X	CA21	2021	11/30/2021	30015156
Hon.	Salazar	Maria Elvira		O	FL27	2021	6/13/2022	10047190
Hon.	Salazar	Maria Elvira		X	FL27	2021	5/13/2022	30016969
	Salinas	Andrea		C	OR06	2021	3/7/2022	10044261
	Salinas	Andrea		X	OR06	2021	12/13/2021	8218498
	Salinas	Andrea		X	OR06	2021	1/3/2022	30015216
	Samuels	E. Benjamin		C	MO02	2021	11/29/2021	10042154
	Samuels	E. Benjamin		X	MO02	2021	8/18/2021	30015003
Hon.	San Nicolas	Michael Fq		O	GU00	2021	8/13/2022	10048950
Hon.	San Nicolas	Michael Fq		X	GU00	2021	5/16/2022	30017171
Ms.	Sanchez	Jana		C	TX06	2021	4/21/2021	10039750
Hon.	Sanchez	Linda T.		O	CA38	2021	6/15/2022	10049727
Hon.	Sanchez	Linda T.		X	CA38	2021	5/17/2022	8218826
	Sandoval Reynoso	Beatriz		C	TX34	2021	9/21/2021	10043779
	Sandoval Tafoya	Soledad		C	CO03	2021	5/17/2022	10043625
	Sandvig	Nate		C	OR05	2021	10/4/2021	10043789
Mr.	Sansaricq	Bernard		X	FL20	2021	6/15/2021	30014955
Hon.	Sarbanes	John P.		O	MD03	2021	5/15/2022	10047587
	Sasinowski	Sass		C	TX00	2021	2/10/2021	10039527
Hon.	Scalise	Steve		O	LA01	2021	8/1/2022	10046343
Hon.	Scalise	Steve		X	LA01	2021	4/18/2022	30016384
Hon.	Scanlon	Mary Gay		O	PA05	2021	8/12/2022	10046989
Hon.	Scanlon	Mary Gay		X	PA05	2021	4/28/2022	30016498
Hon.	Schakowsky	Janice D.		O	IL09	2021	5/15/2022	10047663
	Scheller	Lisa		C	PA07	2021	7/19/2021	10040785
	Scheller	Lisa		X	PA07	2021	6/2/2021	8218070
Hon.	Schiff	Adam B.		A	CA28	2021	8/11/2023	10055420
Hon.	Schiff	Adam B.		O	CA28	2021	7/14/2022	10048439
Hon.	Schiff	Adam B.		P	CA28	2021	7/30/2021	20019197
Hon.	Schiff	Adam B.		P	CA28	2021	12/21/2021	20020070
Hon.	Schiff	Adam B.		X	CA28	2021	5/13/2022	30017019
	Schmidt	Patrick		X	KS02	2021	8/18/2021	30015007
	Schmitt	Colin J.		C	NY18	2021	6/30/2021	10040277
	Schmitt	Colin J.		X	NY18	2021	5/18/2021	30014904
Hon.	Schneider	Bradley S.		A	IL10	2021	8/5/2023	10055407
Hon.	Schneider	Bradley S.		O	IL10	2021	8/13/2022	10044875
Hon.	Schneider	Bradley S.		X	IL10	2021	4/13/2022	30015325
Hon.	Schrader	Kurt		O	OR05	2021	5/16/2022	8218900
Hon.	Schrader	Kurt		P	OR05	2021	2/23/2021	8217870
Hon.	Schrader	Kurt		P	OR05	2021	3/9/2021	8217887
Hon.	Schrader	Kurt		P	OR05	2021	4/1/2021	8217927
Hon.	Schrader	Kurt		P	OR05	2021	4/1/2021	8217928
Hon.	Schrader	Kurt		P	OR05	2021	5/12/2021	8218029
Hon.	Schrader	Kurt		P	OR05	2021	6/4/2021	8218082
Hon.	Schrader	Kurt		P	OR05	2021	7/7/2021	8218140
Hon.	Schrader	Kurt		P	OR05	2021	8/5/2021	8218220
Hon.	Schrader	Kurt		P	OR05	2021	9/8/2021	8218328
Hon.	Schrader	Kurt		P	OR05	2021	10/6/2021	8218386
Hon.	Schrader	Kurt		P	OR05	2021	11/4/2021	8218424
Hon.	Schrader	Kurt		P	OR05	2021	12/7/2021	8218491
Hon.	Schrader	Kurt		P	OR05	2021	1/6/2022	8218522
Hon.	Schrier	Kim Dr		O	WA08	2021	5/16/2022	10047543
Hon.	Schrier	Kim Dr		P	WA08	2021	11/12/2021	20019808
Hon.	Schrier	Kim Dr		P	WA08	2021	11/18/2021	20019850
Hon.	Schrier	Kim Dr		P	WA08	2021	12/7/2021	20019965
	Schwarze	Adam Noel		X	MN03	2021	1/5/2022	8218515
Hon.	Schweikert	David		A	AZ06	2021	8/12/2023	10055593
Hon.	Schweikert	David		O	AZ06	2021	8/13/2022	10048482
Hon.	Schweikert	David		X	AZ06	2021	5/13/2022	30016956
Hon.	Scott	Austin		O	GA08	2021	8/12/2022	10048487
Hon.	Scott	Austin		P	GA08	2021	2/12/2021	20018208
Hon.	Scott	Austin		P	GA08	2021	4/1/2021	20018498
Hon.	Scott	Austin		P	GA08	2021	5/18/2021	20018771
Hon.	Scott	Austin		P	GA08	2021	5/18/2021	20018772
Hon.	Scott	Austin		P	GA08	2021	6/30/2021	20018992
Hon.	Scott	Austin		P	GA08	2021	8/13/2021	20019328
Hon.	Scott	Austin		P	GA08	2021	8/13/2021	20019330
Hon.	Scott	Austin		P	GA08	2021	10/15/2021	20019633
Hon.	Scott	Austin		P	GA08	2021	10/15/2021	20019635
Hon.	Scott	Austin		P	GA08	2021	10/21/2021	20019670
Hon.	Scott	Austin		P	GA08	2021	11/24/2021	20019877
Hon.	Scott	Austin		P	GA08	2021	12/1/2021	20019915
Hon.	Scott	Austin		X	GA08	2021	5/13/2022	30016958
Hon.	Scott	David		O	GA13	2021	5/10/2022	10047827
Hon.	Scott	Robert C. "Bobby"		O	VA03	2021	8/12/2022	10048535
Hon.	Scott	Robert C. "Bobby"		P	VA03	2021	9/8/2021	20019448
Hon.	Scott	Robert C. "Bobby"		X	VA03	2021	5/15/2022	30017113
	Scurry	Christopher Michael		C	TX31	2021	8/4/2021	10042369
	Sedillo Lopez	Antoinette		C	NM01	2021	3/25/2021	10039667
	Selen	Tayfun		C	NJ11	2021	12/15/2021	10043724
	Selen	Tayfun		X	NJ11	2021	9/13/2021	30015081
Mr.	Self	Keith Alan		C	TX03	2021	11/1/2021	8218416
	Sellers	David		C	MS04	2021	12/1/2021	10043819
	Sellers	David		X	MS04	2021	10/13/2021	30015117
	Selvig	Marissa Joy		D	WY00	2021	6/1/2021	8218072
	Sempolinski	Joseph		C	NY23	2021	7/31/2021	10041814
Hon.	Sensenbrenner	F. James	Jr.	T	WI05	2021	5/3/2021	8218008
	Serrano	Carolina		C	NV04	2021	8/3/2021	10041045
	Serrano	Carolina		X	NV04	2021	6/29/2021	30014969
Hon.	Serrano	José E.		T	NY15	2021	1/17/2021	10039447
Mr.	Serratore	Leonard Louis		C	FL20	2021	10/29/2021	10043962
Hon.	Sessions	Pete		A	TX17	2021	6/17/2022	10049800
Hon.	Sessions	Pete		O	TX17	2021	5/16/2022	10047896
Hon.	Sessions	Pete		P	TX32	2021	5/3/2021	20018672
Hon.	Sessions	Pete		P	TX32	2021	5/5/2021	20018690
Hon.	Sessions	Pete		P	TX32	2021	5/5/2021	20018691
Hon.	Sessions	Pete		P	TX32	2021	7/9/2021	20019060
Hon.	Sessions	Pete		P	TX32	2021	8/15/2021	20019336
Hon.	Sessions	Pete		P	TX32	2021	10/17/2021	20019345
Mr.	Sessler	Jerrod C		C	WA04	2021	5/10/2021	10039723
Hon.	Sewell	Terri A.		O	AL07	2021	8/13/2022	10050165
Hon.	Sewell	Terrycina Andrea		X	AL07	2021	6/7/2022	8218950
Hon.	Shalala	Donna		T	FL27	2021	2/24/2021	10039414
Hon.	Shalala	Donna		X	FL27	2021	1/22/2021	30011635
Mr.	Shannon	Rick Alan	Jr.	C	TN05	2021	6/1/2021	10040732
	Sharief	Barbara		C	FL20	2021	7/13/2021	10041428
	Sharkey	John		C	NC12	2021	11/8/2021	10044006
	Shearer	Alaina		C	OH12	2021	5/15/2021	10040475
Ms.	Sheldon-London	Monika Louise Ms		C	CA03	2021	9/23/2021	8218363
Ms.	Sheldon-London	Monika Louise Ms		X	CA03	2021	6/2/2021	8218071
	Shelton	Alisha		A	NE02	2021	4/28/2022	10047029
	Shelton	Alisha		C	NE02	2021	10/30/2021	10042184
	Shelton	Alisha		X	NE02	2021	8/18/2021	30015005
	Shepherd	George		C	FL09	2021	7/11/2021	10041351
	Sheriff	Peggy		W	ME02	2021		8217933
Hon.	Sherman	Brad		O	CA30	2021	8/12/2022	8219174
Hon.	Sherman	Brad		X	CA30	2021	6/7/2022	8218942
Hon.	Sherman	Brad		X	CA30	2021	6/10/2022	30017452
Hon.	Sherrill	Mikie		O	NJ11	2021	5/14/2022	10047156
Hon.	Sherrill	Mikie		P	NJ11	2021	4/1/2021	20018496
Hon.	Sherrill	Mikie		P	NJ11	2021	12/3/2021	20019350
Hon.	Shimkus	John		T	IL15	2021	5/12/2021	10039503
Hon.	Shimkus	John		X	IL15	2021	2/2/2021	30011642
	Shultz	Dakota		C	MO06	2021	12/18/2021	10044256
Mr.	Shwartz	Norman E.		C	MA05	2021	12/16/2021	10044244
	Siddiqui	Imran Uddin Dr		X	FL20	2021	8/23/2021	30015051
	Sigala	Angelina		A	CA10	2021	1/16/2022	10044395
	Sigala	Angelina R.		C	CA10	2021	4/27/2021	10039991
	Simms	Jill Eaton		C	OH13	2021	5/25/2021	10040636
Hon.	Simpson	Michael K.		O	ID02	2021	5/23/2022	10049275
Hon.	Simpson	Michael K.		P	ID02	2021	1/13/2021	20018028
Hon.	Simpson	Michael K.		P	ID02	2021	2/1/2021	20018114
Hon.	Simpson	Michael K.		P	ID02	2021	4/2/2021	20018508
Hon.	Simpson	Michael K.		P	ID02	2021	5/19/2021	20018773
Hon.	Simpson	Michael K.		X	ID02	2021	5/16/2022	30017358
	Sims	Alan		C	GA10	2021	11/17/2021	10044074
	Sims	Alan		X	GA10	2021	10/7/2021	8218391
Mr.	Sinclair	Kyle E.		C	TX20	2021	12/31/2021	10044296
	Singletary	La'Ron Desmond		C	NY25	2021	11/27/2021	10044089
Hon.	Sires	Albio		O	NJ08	2021	5/10/2022	8218864
	Sites	Jeffrey Alan		C	OH04	2021	5/14/2021	10040453
	Skarlatos	Alek		C	OR04	2021	9/28/2021	10043812
	Skowronski	Kristin Elise		C	CO03	2021	1/31/2022	10044502
	Slagel	Gary Allen		C	TX32	2021	9/14/2021	10043628
	Slagel	Gary Allen		D	TX32	2021	8/30/2021	40003242
	Slate	Jack		C	AL02	2021	12/6/2021	10044160
Hon.	Slotkin	Elissa		A	MI08	2021	8/13/2023	10055660
Hon.	Slotkin	Elissa Blair		A	MI08	2021	10/5/2022	10050475
Hon.	Slotkin	Elissa Blair		O	MI08	2021	8/12/2022	10046190
Hon.	Slotkin	Elissa Blair		X	MI08	2021	4/15/2022	30016367
Dr.	Slotta	Chad		C	NC07	2021	1/7/2022	10044322
	Smilowitz	Benjamin		C	MD06	2021	2/5/2022	10044547
	Smilowitz	Benjamin		X	MD06	2021	11/30/2021	8218470
Hon.	Smith	Adam		O	WA09	2021	5/5/2022	10047230
Hon.	Smith	Adrian		O	NE03	2021	5/16/2022	10047045
	Smith	Brooker Logan		C	NC11	2021	11/4/2021	10043894
	Smith	Bryan		C	ID02	2021	1/31/2022	10044374
	Smith	Bryan		X	ID02	2021	11/30/2021	8218467
Hon.	Smith	Christopher H.		A	NJ04	2021	5/14/2022	10048765
Hon.	Smith	Christopher H.		O	NJ04	2021	5/13/2022	10048571
	Smith	Christy		C	CA25	2021	11/17/2021	10044063
	Smith	Darin Dale		C	WY01	2021	9/3/2021	10040804
	Smith	Darin Dale		X	WY01	2021	6/15/2021	30014951
	Smith	Erica Danette		C	NC02	2021	12/19/2021	10044258
	Smith	Gina Dunckel		C	TX14	2021	5/14/2021	10040283
	Smith	Gregg Harrison		W	CO03	2021		8217918
	Smith	Isaac		C	TX26	2021	12/11/2021	10043669
	Smith	Isaac		X	TX26	2021	9/13/2021	30015067
Hon.	Smith	Jason T.		O	MO08	2021	5/16/2022	10047928
	Smith	Loretta		C	OR06	2021	7/30/2021	10041864
Mr.	Smith	Morgan Anthony		C	WI03	2021	11/18/2021	10043762
	Smith	Sancha		A	LA05	2021	3/15/2021	10039632
	Smith	Sancha		C	LA05	2021	3/15/2021	10039625
	Smith	Wesley Gilman		D	MO02	2021	5/14/2021	8218039
Hon.	Smucker	Lloyd K.		O	PA11	2021	5/16/2022	10048410
	Sorensen	Eric		C	IL17	2021	3/8/2022	8218602
	Sorensen	Eric		C	IL17	2021	3/10/2022	10044639
	Sorensen	Eric		X	IL17	2021	12/7/2021	8218485
Hon.	Sorensen	Eric		A	IL17	2021	8/11/2023	10055503
	Soriano	Gavriel Eliyahu		C	FL11	2021	5/17/2021	10040522
Mr.	Sotelo	Philip		D	TX34	2021	5/26/2021	40003208
Hon.	Soto	Darren		O	FL09	2021	5/16/2022	10046432
	Southworth-Beckwith	Maximillian		C	NC07	2021	9/30/2021	10043793
	Spalding	Carla A.		C	FL23	2021	11/5/2021	10043955
Hon.	Spanberger	Abigail		O	VA07	2021	4/21/2022	10046635
Hon.	Spanberger	Abigail		P	VA07	2021	6/3/2021	20018843
Hon.	Spano	Vincent Ross		T	FL15	2021	1/29/2021	10039486
	Spartz	Victoria		P	IN05	2021	2/20/2021	20018254
Hon.	Spartz	Victoria		O	IN05	2021	5/16/2022	10047724
Hon.	Spartz	Victoria		P	IN05	2021	6/20/2021	20018952
Hon.	Spartz	Victoria		P	IN05	2021	6/21/2021	20018955
Hon.	Spartz	Victoria		P	IN05	2021	9/27/2021	20019527
Hon.	Spartz	Victoria		P	IN05	2021	10/6/2021	20019555
Hon.	Speier	Jackie		O	CA14	2021	8/5/2022	10046885
Hon.	Speier	Jackie		X	CA14	2021	4/26/2022	30016483
	Spicer	Lavern		C	FL24	2021	11/2/2021	10043978
	Spinney	Bill		C	CA41	2021	12/16/2021	10044217
	Srivastava	Sandeep Kumar		C	TX03	2021	10/26/2021	10043688
	Srivastava	Sandeep Kumar		X	TX03	2021	9/13/2021	30015072
	St. John	Heidi		C	WA03	2021	5/17/2021	10039964
	Stahl	Judith		X	AZ04	2021	6/1/2021	30014925
	Stahl	Judith		X	AZ04	2021	6/29/2021	30014967
	Stahl	Judith		X	AZ04	2021	7/29/2021	30014992
Ms.	Stahl	Judy Elizabeth		C	AZ04	2021	9/13/2021	10040471
	Staible	Tricia		C	PA17	2021	2/9/2022	10043983
	Staible	Tricia		X	PA17	2021	11/30/2021	30015154
	Staniford	William Mansfield		C	NY04	2021	11/3/2021	10043982
	Stansbury	Melanie		X	NM01	2021	5/11/2021	30014893
Hon.	Stansbury	Melanie		C	NM01	2021	8/13/2021	10040188
Hon.	Stansbury	Melanie		O	NM01	2021	5/16/2022	10049136
Hon.	Stanton	Greg		A	AZ09	2021	8/10/2023	10055335
Hon.	Stanton	Greg		O	AZ09	2021	8/11/2022	10049168
Hon.	Stanton	Greg		X	AZ09	2021	5/16/2022	30017300
	Staples	Mary Mallory		C	GA06	2021	7/9/2021	10041181
Hon.	Stauber	Peter Allen		O	MN08	2021	6/13/2022	10046470
Hon.	Stauber	Peter Allen		X	MN08	2021	5/13/2022	30017057
Hon.	Steel	Michelle		O	CA48	2021	5/16/2022	10046683
Hon.	Stefanik	Elise M.		O	NY21	2021	8/8/2022	8219140
Hon.	Stefanik	Elise M.		X	NY21	2021	5/17/2022	8218834
Hon.	Steil	Bryan George		O	WI01	2021	5/13/2022	10047626
	Steiner	Max		A	CA01	2021	8/2/2021	10042231
	Steiner	Max		C	CA01	2021	8/2/2021	10042229
Mr.	Stephens	John Matthew		C	IN03	2021	5/11/2021	10039641
Hon.	Steube	Greg		O	FL17	2021	8/10/2022	10047890
Hon.	Steube	Greg		P	FL17	2021	2/24/2021	20018273
Hon.	Steube	Greg		P	FL17	2021	4/2/2021	20018463
Hon.	Steube	Greg		X	FL17	2021	5/9/2022	30016711
Hon.	Stevens	Haley		O	MI11	2021	8/9/2022	10048385
Hon.	Stevens	Haley		X	MI11	2021	5/12/2022	30016918
Hon.	Stevens	Haley		X	MI11	2021	6/14/2022	30017424
	Stevens	Michael Travis		C	TX20	2021	6/7/2021	10040825
Hon.	Stewart	Chris		O	UT02	2021	6/8/2022	10049701
Hon.	Stewart	Chris		X	UT02	2021	6/7/2022	8218951
	Stewart	Hal		D	NY22	2021	6/25/2021	40003217
	Stinziano	Michael		W	OH15	2021	5/24/2021	7814
Hon.	Stivers	Steve		T	OH15	2021	9/8/2021	10040758
Hon.	Stivers	Steve		X	OH15	2021	6/2/2021	30014938
	Strahan	Jennifer		C	GA14	2021	11/14/2021	10044005
Hon.	Strickland	Marilyn		O	WA10	2021	8/15/2022	10047863
Hon.	Strickland	Marilyn		X	WA10	2021	5/9/2022	30016702
	Strong	Dale Whitney		C	AL05	2021	6/30/2021	10040427
	Strong	Dale Whitney		X	AL05	2021	5/18/2021	30014913
	Sturm	Scott William		C	TX21	2021	5/4/2021	10040187
Hon.	Suozzi	Thomas		A	NY03	2021	12/19/2022	10050549
Hon.	Suozzi	Thomas		O	NY03	2021	8/13/2022	10048000
Hon.	Suozzi	Thomas		P	NY03	2021	9/23/2021	20019379
Hon.	Suozzi	Thomas		P	NY03	2021	10/5/2021	20019577
Hon.	Suozzi	Thomas		P	NY03	2021	11/5/2021	20019748
Hon.	Suozzi	Thomas		P	NY03	2021	11/18/2021	20019847
Hon.	Suozzi	Thomas		P	NY03	2021	12/1/2021	20019917
Hon.	Suozzi	Thomas		X	NY03	2021	5/10/2022	30016747
	Swad	Antonio		C	TX32	2021	1/31/2022	10044503
	Swaffer	Darlene		C	FL22	2021	10/1/2021	10043801
	Swaffer	Darlene		X	FL22	2021	10/8/2021	30015109
Hon.	Swalwell	Eric		O	CA15	2021	5/13/2022	10047585
	Swan	Mitchell		C	GA10	2021	8/12/2021	10043119
	Swank	Keith Roland		C	WA10	2021	6/25/2021	10041080
	Swanson	Michael A.		D	IL18	2021	5/17/2021	40003197
	Swartz	Craig Stephen		A	OH05	2021	8/19/2022	10050257
	Swartz	Craig Stephen		C	OH05	2021	8/19/2022	10050255
	Swartz	Joseph		C	NC01	2021	12/13/2021	10044213
Mr.	Szoka	John D		C	NC04	2021	12/22/2021	10044255
Dr.	Tachon	Teresa		D	FL10	2021	8/5/2021	40003233
Hon.	Takano	Mark		O	CA41	2021	5/15/2022	10048800
	Talley	Rahim D.		A	MS03	2021	10/16/2021	10043900
	Talley	Rahim D.		A	MS03	2021	2/3/2022	10044541
	Talley	Rahim D.		A	MS03	2021	3/8/2022	10044681
	Talley	Rahim D.		C	MS03	2021	9/13/2021	10043682
